"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Code","1","313","2225329696768","26365952","68943872","19136","C:\Users\Capta\AppData\Local\Programs\Microsoft VS Code\Code.exe","Microsoft Corporation","1.359375","1.72.2","1.72.2","Visual Studio Code","Visual Studio Code","Process","8",,"False",,"2780","Microsoft.Win32.SafeHandles.SafeProcessHandle","313","19148",".","0","","System.Diagnostics.ProcessModule (Code.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19136","19136","68943872","68943872","530528","530528","77889536","77889536","140185600","140185600","640335872","2225433395200","True","Normal","68943872","68943872","00:00:00.5000000","Code","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 22:09:37",,"System.Diagnostics.ProcessThreadCollection","00:00:01.3593750","00:00:00.8593750","536637440","2225329696768","False",,,,"26365952","26365952",,
"Code","1","1577","2226207383552","48308224","67473408","57536","C:\Users\Capta\AppData\Local\Programs\Microsoft VS Code\Code.exe","Microsoft Corporation","18.625","1.72.2","1.72.2","Visual Studio Code","Visual Studio Code","Process","8",,"False",,"3008","Microsoft.Win32.SafeHandles.SafeProcessHandle","1577","19172",".","2754636","Chevalier.txt - liber22 - Visual Studio Code","System.Diagnostics.ProcessModule (Code.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","57536","57536","67473408","67473408","1119704","1119704","79892480","79892480","137547776","137547776","1646469120","2226439528448","True","Normal","67473408","67473408","00:00:09.5000000","Code","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 19:51:13",,"System.Diagnostics.ProcessThreadCollection","00:00:18.6250000","00:00:09.1250000","1414324224","2226207383552","False",,,,"48308224","48308224",,
"Code","1","425","2240514441216","39129088","142127104","23544","C:\Users\Capta\AppData\Local\Programs\Microsoft VS Code\Code.exe","Microsoft Corporation","23.90625","1.72.2","1.72.2","Visual Studio Code","Visual Studio Code","Process","4",,"False",,"3044","Microsoft.Win32.SafeHandles.SafeProcessHandle","425","19704",".","0","","System.Diagnostics.ProcessModule (Code.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23544","23544","142127104","142127104","718824","718824","193478656","193478656","238399488","238399488","-1382989824","2244884905984","True","Idle","142127104","142127104","00:00:10.8125000","Code","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 22:09:36",,"System.Diagnostics.ProcessThreadCollection","00:00:23.9062500","00:00:13.0937500","-1458487296","2240514441216","False",,,,"39129088","39129088",,
"Code","1","188","2225328013312","17154048","24260608","15736","C:\Users\Capta\AppData\Local\Programs\Microsoft VS Code\Code.exe","Microsoft Corporation","0.109375","1.72.2","1.72.2","Visual Studio Code","Visual Studio Code","Process","8",,"False",,"2656","Microsoft.Win32.SafeHandles.SafeProcessHandle","188","20972",".","0","","System.Diagnostics.ProcessModule (Code.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15736","15736","24260608","24260608","496168","496168","28012544","28012544","90243072","90243072","640335872","2225433395200","True","Normal","24260608","24260608","00:00:00.0625000","Code","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 22:09:37",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0468750","534953984","2225328013312","False",,,,"17154048","17154048",,
"Code","1","261","2220827672576","7172096","10960896","12824","C:\Users\Capta\AppData\Local\Programs\Microsoft VS Code\Code.exe","Microsoft Corporation","0.046875","1.72.2","1.72.2","Visual Studio Code","Visual Studio Code","Process","8",,"False",,"1968","Microsoft.Win32.SafeHandles.SafeProcessHandle","261","21108",".","0","","System.Diagnostics.ProcessModule (Code.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12824","12824","10960896","10960896","473240","473240","11075584","11075584","27746304","27746304","354750464","2220852842496","True","Normal","10960896","10960896","00:00:00.0312500","Code","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 19:51:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","329580544","2220827672576","False",,,,"7172096","7172096",,
"Code","1","287","2220863082496","12115968","13307904","16656","C:\Users\Capta\AppData\Local\Programs\Microsoft VS Code\Code.exe","Microsoft Corporation","0.59375","1.72.2","1.72.2","Visual Studio Code","Visual Studio Code","Process","8",,"False",,"2720","Microsoft.Win32.SafeHandles.SafeProcessHandle","287","21420",".","0","","System.Diagnostics.ProcessModule (Code.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16656","16656","13307904","13307904","507648","507648","13725696","13725696","40742912","40742912","435245056","2220933337088","True","Normal","13307904","13307904","00:00:00.3437500","Code","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 19:51:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5937500","00:00:00.2500000","364990464","2220863082496","False",,,,"12115968","12115968",,
"conhost","1","107","2203411423232","4411392","1404928","8968","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.015625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2848","Microsoft.Win32.SafeHandles.SafeProcessHandle","107","1856",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8968","8968","1404928","1404928","116920","116920","1482752","1482752","7360512","7360512","95297536","2203413520384","True","Normal","1404928","1404928","00:00:00.0156250","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:07:06",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","93200384","2203411423232","False",,,,"4411392","4411392",,
"conhost","0","151","2203411202048","8265728","5890048","10728","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2736","Microsoft.Win32.SafeHandles.SafeProcessHandle","151","3368",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10728","10728","5890048","5890048","105384","105384","5967872","5967872","13230080","13230080","95080448","2203413303296","True","Normal","5890048","5890048","00:00:00.2500000","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:44",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.1250000","92979200","2203411202048","False",,,,"8265728","8265728",,
"conhost","0","85","2203397382144","4374528","5345280","7328","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2144","Microsoft.Win32.SafeHandles.SafeProcessHandle","85","3916",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7328","7328","5345280","5345280","77296","77296","5423104","5423104","9162752","9162752","81260544","2203399483392","True","Normal","5345280","5345280","00:00:00","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:25",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","79159296","2203397382144","False",,,,"4374528","4374528",,
"conhost","0","150","2203411243008","8269824","5877760","10728","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.28125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2740","Microsoft.Win32.SafeHandles.SafeProcessHandle","150","5020",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10728","10728","5877760","5877760","105384","105384","5955584","5955584","13205504","13205504","95121408","2203413344256","True","Normal","5877760","5877760","00:00:00.2031250","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:44",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2812500","00:00:00.0781250","93020160","2203411243008","False",,,,"8269824","8269824",,
"conhost","0","150","2203411181568","8269824","5861376","10728","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.328125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"1956","Microsoft.Win32.SafeHandles.SafeProcessHandle","150","5672",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10728","10728","5861376","5861376","105384","105384","5910528","5910528","13205504","13205504","94011392","2203412234240","True","Normal","5861376","5861376","00:00:00.1718750","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:44",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3281250","00:00:00.1562500","92958720","2203411181568","False",,,,"8269824","8269824",,
"conhost","0","150","2203411210240","7778304","5881856","10728","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.59375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2952","Microsoft.Win32.SafeHandles.SafeProcessHandle","150","6088",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10728","10728","5881856","5881856","105384","105384","5988352","5988352","12660736","12660736","96133120","2203414355968","True","Normal","5881856","5881856","00:00:00.3593750","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:29",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5937500","00:00:00.2343750","92987392","2203411210240","False",,,,"7778304","7778304",,
"conhost","0","150","2203411193856","8273920","5873664","10728","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.34375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2044","Microsoft.Win32.SafeHandles.SafeProcessHandle","150","6104",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10728","10728","5873664","5873664","105384","105384","5951488","5951488","13205504","13205504","95068160","2203413291008","True","Normal","5873664","5873664","00:00:00.2656250","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:44",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.0781250","92971008","2203411193856","False",,,,"8273920","8273920",,
"conhost","1","176","2203467214848","6508544","6275072","12496","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.078125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2052","Microsoft.Win32.SafeHandles.SafeProcessHandle","176","7932",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12496","12496","6275072","6275072","195112","195112","6467584","6467584","16486400","16486400","161480704","2203479703552","True","Normal","6275072","6275072","00:00:00.0625000","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:07:06",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0156250","148992000","2203467214848","False",,,,"6508544","6508544",,
"conhost","0","85","2203397431296","4825088","5353472","7600","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.03125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"944","Microsoft.Win32.SafeHandles.SafeProcessHandle","85","10208",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7600","7600","5353472","5353472","77296","77296","5455872","5455872","9551872","9551872","82354176","2203400577024","True","Normal","5353472","5353472","00:00:00.0312500","conhost","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:41",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","79208448","2203397431296","False",,,,"4825088","4825088",,
"conhost","1","106","2203421265920","5464064","5484544","8008","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2288","Microsoft.Win32.SafeHandles.SafeProcessHandle","106","12340",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8008","8008","5484544","5484544","124240","124240","5599232","5599232","10240000","10240000","106192896","2203424415744","True","Normal","5484544","5484544","00:00:00","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:15:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","103043072","2203421265920","False",,,,"5464064","5464064",,
"conhost","1","109","2203411009536","6168576","1380352","9096","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.171875","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2708","Microsoft.Win32.SafeHandles.SafeProcessHandle","109","13044",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9096","9096","1380352","1380352","109056","109056","1478656","1478656","6774784","6774784","95731712","2203413954560","True","Normal","1380352","1380352","00:00:00.1093750","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 21:03:28",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1718750","00:00:00.0625000","92786688","2203411009536","False",,,,"6168576","6168576",,
"conhost","1","109","2203411009536","6369280","1355776","9096","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.15625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2536","Microsoft.Win32.SafeHandles.SafeProcessHandle","109","13528",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9096","9096","1355776","1355776","109056","109056","1470464","1470464","6729728","6729728","95932416","2203414155264","True","Normal","1355776","1355776","00:00:00.1093750","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 21:10:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","00:00:00.0468750","92786688","2203411009536","False",,,,"6369280","6369280",,
"conhost","1","106","2203411009536","6139904","1335296","9096","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2620","Microsoft.Win32.SafeHandles.SafeProcessHandle","106","13784",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9096","9096","1335296","1335296","117248","117248","1449984","1449984","6942720","6942720","95936512","2203414159360","True","Normal","1335296","1335296","00:00:00.0937500","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 22:10:22",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","92786688","2203411009536","False",,,,"6139904","6139904",,
"conhost","1","106","2203421270016","9695232","5459968","7736","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3080","Microsoft.Win32.SafeHandles.SafeProcessHandle","106","17644",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7736","7736","5459968","5459968","124128","124128","5500928","5500928","10829824","10829824","125349888","2203443572736","True","Normal","5459968","5459968","00:00:00","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:36:43",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","103047168","2203421270016","False",,,,"9695232","9695232",,
"conhost","1","103","2203421302784","4644864","5484544","8008","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3112","Microsoft.Win32.SafeHandles.SafeProcessHandle","103","17712",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8008","8008","5484544","5484544","124128","124128","5533696","5533696","10915840","10915840","104128512","2203422351360","True","Normal","5484544","5484544","00:00:00","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:07:02",,"System.Diagnostics.ProcessThreadCollection","00:00:00","00:00:00","103079936","2203421302784","False",,,,"4644864","4644864",,
"conhost","1","302","2203494449152","1982464","8126464","17528","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","1.234375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3144","Microsoft.Win32.SafeHandles.SafeProcessHandle","302","19240",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17528","17528","8126464","8126464","252216","252216","8581120","8581120","26468352","26468352","191078400","2203509301248","True","Normal","8126464","8126464","00:00:01.0625000","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:27:41",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2343750","00:00:00.1718750","176226304","2203494449152","False",,,,"1982464","1982464",,
"conhost","1","244","2203484844032","20000768","8441856","16440","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.34375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3176","Microsoft.Win32.SafeHandles.SafeProcessHandle","244","19672",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16440","16440","8441856","8441856","234064","234064","8544256","8544256","24526848","24526848","188936192","2203507159040","True","Normal","8441856","8441856","00:00:00.2500000","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:26:20",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.0937500","166621184","2203484844032","False",,,,"20000768","20000768",,
"conhost","1","103","2203421261824","4702208","5472256","8008","C:\WINDOWS\system32\conhost.exe","Microsoft Corporation","0.015625","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Console Window Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3208","Microsoft.Win32.SafeHandles.SafeProcessHandle","103","21692",".","0","","System.Diagnostics.ProcessModule (conhost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8008","8008","5472256","5472256","124128","124128","5521408","5521408","10915840","10915840","104087552","2203422310400","True","Normal","5472256","5472256","00:00:00.0156250","conhost","255","True","1","System.Diagnostics.ProcessStartInfo","27/10/2022 21:07:02",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","103038976","2203421261824","False",,,,"4702208","4702208",,
"csrss","1","1008","2203482521600","7131136","3256320","35464",,,"15.3125",,,,,"Process","13",,,,,,"1008","680",".","0","",,,,,"35464","35464","3256320","3256320","377760","377760","6193152","6193152","17743872","17743872","173277184","2203491500032",,,"3256320","3256320","00:00:14.7812500","csrss",,"True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:24",,"System.Diagnostics.ProcessThreadCollection","00:00:15.3125000","00:00:00.5312500","164298752","2203482521600","False",,,,"7131136","7131136",,
"csrss","0","939","2203423326208","6033408","2449408","32416",,,"2.5",,,,,"Process","13",,,,,,"939","784",".","0","",,,,,"32416","32416","2449408","2449408","292504","292504","3231744","3231744","7122944","7122944","107593728","2203425816576",,,"2449408","2449408","00:00:02.2031250","csrss",,"True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:23",,"System.Diagnostics.ProcessThreadCollection","00:00:02.5000000","00:00:00.2968750","105103360","2203423326208","False",,,,"6033408","6033408",,
"ctfmon","1","494","2203459092480","20500480","4964352","17184","C:\WINDOWS\system32\ctfmon.exe","Microsoft Corporation","9.125","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","CTF Loader","Microsoft? Windows? Operating System","Process","13",,"False",,"3296","Microsoft.Win32.SafeHandles.SafeProcessHandle","494","11208",".","0","","System.Diagnostics.ProcessModule (ctfmon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17184","17184","4964352","4964352","194928","194928","5029888","5029888","20774912","20774912","144474112","2203462696960","True","High","4964352","4964352","00:00:05.1718750","ctfmon","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 18:14:45",,"System.Diagnostics.ProcessThreadCollection","00:00:09.1250000","00:00:03.9531250","140869632","2203459092480","False",,,,"20500480","20500480",,
"DataExchangeHost","1","310","2203549106176","11255808","11829248","20664","C:\Windows\System32\DataExchangeHost.exe","Microsoft Corporation","0.09375","10.0.22621.1 (WinBuild.160101.0800)","10.0.22621.1","Data Exchange Host","Microsoft? Windows? Operating System","Process","10",,"False",,"3332","Microsoft.Win32.SafeHandles.SafeProcessHandle","310","18708",".","0","","System.Diagnostics.ProcessModule (DataExchangeHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20664","20664","11829248","11829248","355368","355368","48103424","48103424","66371584","66371584","471470080","37388161781760","True","AboveNormal","11829248","11829248","00:00:00.0625000","DataExchangeHost","255","True","1","System.Diagnostics.ProcessStartInfo","26/10/2022 22:21:22",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0312500","230883328","2203549106176","False",,,,"11255808","11255808",,
"DDVCollectorSvcApi","0","174","4392013824","8613888","1982464","9712","C:\Program Files\Dell\DellDataVault\DDVCollectorSvcApi.exe","Dell Technologies Inc.","0.03125","7.2.1.1526","7.2.1.1526","Dell Data Vault Data Collector Service API","Dell Data Vault","Process","8",,"False",,"3360","Microsoft.Win32.SafeHandles.SafeProcessHandle","174","15580",".","0","","System.Diagnostics.ProcessModule (DDVCollectorSvcApi.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9712","9712","1982464","1982464","123280","123280","2097152","2097152","9654272","9654272","103337984","4398305280","True","Normal","1982464","1982464","00:00:00.0156250","DDVCollectorSvcApi","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:48",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0156250","97046528","4392013824","False",,,,"8613888","8613888",,
"DDVDataCollector","0","697","2204205813760","23265280","66224128","84760","C:\Program Files\Dell\DellDataVault\DDVDataCollector.exe","Dell Technologies Inc.","12.890625","7.2.1.1526","7.2.1.1526","DDVDataCollector","Dell Data Vault","Process","8",,"False",,"3396","Microsoft.Win32.SafeHandles.SafeProcessHandle","697","15452",".","0","","System.Diagnostics.ProcessModule (DDVDataCollector.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","84760","84760","66224128","66224128","407360","407360","68276224","68276224","106647552","106647552","908959744","2204227182592","True","Normal","66224128","66224128","00:00:04.7968750","DDVDataCollector","255","True","0","System.Diagnostics.ProcessStartInfo","26/10/2022 18:16:48",,"System.Diagnostics.ProcessThreadCollection","00:00:12.8906250","00:00:08.0937500","887590912","2204205813760","False",,,,"23265280","23265280",,
